Step,Loss,success
254,1.2642796039581299,False
255,1.2642796039581299,False
256,1.2642796039581299,False
257,1.2642796039581299,False
258,1.2642796039581299,False
259,1.2642796039581299,False
260,1.2642796039581299,False
261,1.2642796039581299,False
262,1.2642796039581299,False
263,1.2642796039581299,False
264,1.2642796039581299,False
265,1.2642796039581299,False
266,1.2642796039581299,False
267,1.2340497970581055,False
268,1.0338008403778076,False
269,1.1116780042648315,False
270,1.1116780042648315,False
271,1.1116780042648315,False
272,1.1116780042648315,False
273,1.1116780042648315,False
274,1.1116780042648315,False
275,1.1116780042648315,False
276,1.1116780042648315,False
277,1.1116780042648315,False
278,1.1116780042648315,False
279,1.1116780042648315,False
280,1.1116780042648315,False
281,1.1116780042648315,False
282,1.1116780042648315,False
283,1.1116780042648315,False
284,1.1116780042648315,False
285,1.1116780042648315,False
286,1.1116780042648315,False
287,1.1116780042648315,False
288,1.1116780042648315,False
289,1.1116780042648315,False
290,1.1116780042648315,False
291,1.1116780042648315,False
292,1.1116780042648315,False
293,1.1116780042648315,False
294,1.1116780042648315,False
295,1.1116780042648315,False
296,1.1116780042648315,False
297,1.1116780042648315,False
298,1.1116780042648315,False
299,1.1116780042648315,False
300,1.1116780042648315,False
