Step,Loss
389,0.9632654786109924
390,1.0224038362503052
391,1.0962746143341064
392,1.0827354192733765
393,1.184867024421692
394,1.2377911806106567
395,1.1464502811431885
396,1.3148385286331177
397,1.2269997596740723
398,1.4658441543579102
399,1.5261893272399902
400,1.438241720199585
401,1.384405493736267
402,1.358298420906067
403,1.3830041885375977
404,1.3624593019485474
405,1.3787286281585693
406,1.3086705207824707
407,1.5029773712158203
408,1.6129822731018066
409,1.538585901260376
410,1.5650655031204224
411,1.5194560289382935
412,1.557164192199707
413,1.5467238426208496
414,1.4984538555145264
415,1.5602895021438599
416,1.5768616199493408
417,1.5768616199493408
418,1.5881037712097168
419,1.5807017087936401
420,1.5807017087936401
421,1.5969923734664917
422,1.5969923734664917
423,1.516187071800232
424,1.5372581481933594
425,1.466026782989502
426,1.4287477731704712
427,1.4670233726501465
428,1.3789156675338745
429,1.4913073778152466
430,1.4234141111373901
431,1.416338324546814
432,1.4740564823150635
433,1.4783965349197388
434,1.4290261268615723
435,1.4411156177520752
436,1.5048567056655884
437,1.4610892534255981
438,1.4653403759002686
439,1.4851542711257935
440,1.5058764219284058
441,1.490848422050476
442,1.4438506364822388
443,1.4838054180145264
444,1.432472586631775
445,1.445763111114502
446,1.5041927099227905
447,1.579169511795044
448,1.398514747619629
449,1.5055269002914429
450,1.54306161403656
451,1.5072482824325562
452,1.4900100231170654
453,1.463191270828247
454,1.4021669626235962
455,1.4563905000686646
456,1.4934226274490356
457,1.4939364194869995
458,1.5774750709533691
459,1.5917094945907593
460,1.6200449466705322
461,1.5811142921447754
462,1.5755749940872192
463,1.5847680568695068
464,1.6023799180984497
465,1.6148945093154907
466,1.5542515516281128
467,1.516681432723999
468,1.7553176879882812
469,1.70072340965271
470,1.5815589427947998
471,1.5189975500106812
472,1.5511324405670166
473,1.4997529983520508
474,1.527443528175354
475,1.5039995908737183
476,1.4261176586151123
477,1.3913122415542603
478,1.4518232345581055
479,1.5419741868972778
480,1.5906370878219604
481,1.5868685245513916
482,1.5579081773757935
483,1.5958621501922607
484,1.6056480407714844
485,1.378686785697937
486,1.4174144268035889
487,1.4827849864959717
488,1.4567006826400757
489,1.4244662523269653
490,1.475014328956604
491,1.5922837257385254
492,1.572082757949829
493,1.546242117881775
494,1.643052101135254
495,1.5829664468765259
496,1.5070738792419434
497,1.4368720054626465
498,1.3465354442596436
499,1.3215619325637817
500,1.2459502220153809
501,1.3606703281402588
502,1.3184798955917358
503,1.2547359466552734
504,1.2134257555007935
505,1.1695119142532349
506,1.2164684534072876
507,1.2221829891204834
508,1.3498644828796387
509,1.3668129444122314
510,1.4300354719161987
511,1.5481280088424683
512,1.5269948244094849
513,1.507294774055481
514,1.4692274332046509
515,1.441859245300293
516,1.4027053117752075
517,1.3951152563095093
518,1.3705283403396606
519,1.3705016374588013
520,1.3823455572128296
521,1.3464607000350952
522,1.4085259437561035
523,1.434888243675232
524,1.377298355102539
525,1.3981741666793823
526,1.3221409320831299
527,1.4179750680923462
528,1.4292693138122559
529,1.5656400918960571
530,1.595076322555542
531,1.6287847757339478
532,1.5971425771713257
533,1.4723495244979858
534,1.5188342332839966
535,1.4944257736206055
536,1.4469717741012573
537,1.4516524076461792
538,1.3800805807113647
539,1.3749701976776123
540,1.4229487180709839
541,1.3828710317611694
542,1.4853997230529785
543,1.4001035690307617
544,1.4137005805969238
545,1.394431233406067
546,1.4613921642303467
547,1.4350749254226685
548,1.443170428276062
549,1.514227271080017
550,1.425242304801941
551,1.4815360307693481
552,1.5451475381851196
553,1.609894037246704
554,1.5273642539978027
555,1.548487901687622
556,1.5634838342666626
557,1.7048231363296509
558,1.5822856426239014
559,1.5042349100112915
560,1.5250132083892822
561,1.5551151037216187
562,1.419255018234253
563,1.3737671375274658
564,1.3482089042663574
565,1.3419653177261353
566,1.3631846904754639
567,1.3463256359100342
568,1.3828154802322388
569,1.3188437223434448
570,1.369247555732727
571,1.466842770576477
572,1.37882399559021
573,1.3861039876937866
574,1.4286296367645264
575,1.3724826574325562
576,1.4259642362594604
577,1.4478230476379395
578,1.43270742893219
579,1.523133397102356
580,1.3789016008377075
581,1.4239689111709595
582,1.4692070484161377
583,1.5090041160583496
584,1.390468955039978
585,1.405432105064392
586,1.360656499862671
587,1.3296993970870972
588,1.3196170330047607
589,1.3096797466278076
590,1.249629259109497
591,1.2176905870437622
592,1.2864700555801392
593,1.293691873550415
594,1.4302687644958496
595,1.3877185583114624
596,1.3140608072280884
597,1.1636217832565308
598,1.2657885551452637
599,1.2025015354156494
600,1.324736475944519
601,1.2496947050094604
602,1.4962515830993652
603,1.6262332201004028
604,1.4719760417938232
605,1.6505885124206543
606,1.5238089561462402
607,1.5797219276428223
608,1.4962955713272095
609,1.6313159465789795
610,1.5807744264602661
611,1.5723859071731567
612,1.5433093309402466
613,1.4902527332305908
614,1.4872342348098755
615,1.4706932306289673
616,1.4864524602890015
617,1.4362963438034058
618,1.4254764318466187
619,1.4275249242782593
620,1.419029951095581
621,1.4166427850723267
622,1.3790351152420044
623,1.375226378440857
624,1.3583441972732544
625,1.3660823106765747
626,1.2819998264312744
627,1.3273999691009521
628,1.3428171873092651
629,1.3404525518417358
630,1.3293639421463013
631,1.3293639421463013
632,1.2784250974655151
633,1.3102433681488037
634,1.215266227722168
635,1.3117021322250366
636,1.2919213771820068
637,1.31728196144104
638,1.2859842777252197
639,1.33291757106781
640,1.346697211265564
641,1.417420506477356
642,1.453317642211914
643,1.337870478630066
644,1.4310756921768188
645,1.4642060995101929
646,1.3508973121643066
647,1.3766915798187256
648,1.4872571229934692
649,1.434184193611145
650,1.397526502609253
651,1.5899771451950073
652,1.5449572801589966
653,1.5288798809051514
654,1.4289039373397827
655,1.4742501974105835
656,1.3980772495269775
657,1.5389326810836792
658,1.511359453201294
659,1.5425975322723389
660,1.5537292957305908
661,1.4554896354675293
662,1.5203152894973755
663,1.4457298517227173
664,1.489478588104248
665,1.5075054168701172
666,1.4601335525512695
667,1.6591782569885254
668,1.580305814743042
669,1.674748420715332
670,1.5831435918807983
671,1.5512950420379639
672,1.5210182666778564
673,1.5365864038467407
674,1.4621247053146362
675,1.5110281705856323
676,1.5538344383239746
677,1.5414254665374756
678,1.5973525047302246
679,1.5729809999465942
680,1.6551146507263184
681,1.5174018144607544
682,1.5863001346588135
683,1.4905641078948975
684,1.4882550239562988
685,1.4909768104553223
686,1.4647486209869385
687,1.5017844438552856
688,1.4762133359909058
689,1.5169528722763062
690,1.4886980056762695
691,1.513716220855713
692,1.5108578205108643
693,1.4864016771316528
694,1.5614993572235107
695,1.459154486656189
696,1.5886188745498657
697,1.503231406211853
698,1.5343281030654907
699,1.531846523284912
700,1.5224705934524536
701,1.5224705934524536
702,1.5224705934524536
703,1.5224705934524536
704,1.5224705934524536
705,1.5224705934524536
706,1.5224705934524536
707,1.5224705934524536
708,1.5224705934524536
709,1.5224705934524536
710,1.5224705934524536
711,1.5224705934524536
712,1.5224705934524536
713,1.5224705934524536
714,1.5224705934524536
715,1.5224705934524536
716,1.5224705934524536
717,1.5224705934524536
718,1.5224705934524536
719,1.5224705934524536
720,1.5224705934524536
721,1.5224705934524536
722,1.5224705934524536
723,1.5224705934524536
724,1.5224705934524536
725,1.5224705934524536
726,1.5224705934524536
727,1.5224705934524536
728,1.5224705934524536
729,1.5224705934524536
730,1.5224705934524536
731,1.5224705934524536
732,1.5224705934524536
733,1.5224705934524536
734,1.5224705934524536
735,1.5224705934524536
736,1.5224705934524536
737,1.5224705934524536
738,1.5224705934524536
739,1.5343281030654907
740,1.5343281030654907
741,1.5343281030654907
742,1.531846523284912
743,1.5224705934524536
744,1.5224705934524536
745,1.5224705934524536
746,1.5224705934524536
747,1.5343281030654907
748,1.5343281030654907
749,1.5343281030654907
750,1.5343281030654907
751,1.5343281030654907
752,1.5343281030654907
753,1.5343281030654907
754,1.5343281030654907
755,1.5343281030654907
756,1.5343281030654907
757,1.5343281030654907
758,1.5343281030654907
759,1.5343281030654907
760,1.5343281030654907
761,1.5343281030654907
762,1.5343281030654907
763,1.5343281030654907
764,1.5343281030654907
765,1.5343281030654907
766,1.5343281030654907
767,1.5343281030654907
768,1.5343281030654907
769,1.5343281030654907
770,1.5343281030654907
771,1.5343281030654907
772,1.5343281030654907
773,1.5343281030654907
774,1.5201456546783447
775,1.5201456546783447
776,1.5201456546783447
777,1.5201456546783447
778,1.5201456546783447
779,1.5201456546783447
780,1.5201456546783447
781,1.5175074338912964
782,1.5175074338912964
783,1.5175074338912964
784,1.5145680904388428
785,1.5145680904388428
786,1.5145680904388428
787,1.5145680904388428
788,1.5145680904388428
789,1.5145680904388428
790,1.5145680904388428
791,1.5145680904388428
792,1.4725940227508545
793,1.4559510946273804
794,1.42885160446167
795,1.4636049270629883
796,1.4033232927322388
797,1.5284017324447632
798,1.5567717552185059
799,1.6727721691131592
800,1.561924934387207
801,1.5845401287078857
802,1.563852071762085
803,1.386468768119812
804,1.5362681150436401
805,1.615483283996582
806,1.5710119009017944
807,1.5573973655700684
808,1.4545141458511353
809,1.5334055423736572
810,1.5675814151763916
811,1.5766860246658325
812,1.476190209388733
813,1.4984557628631592
814,1.5997202396392822
815,1.649437665939331
816,1.5602378845214844
817,1.7101588249206543
818,1.609879970550537
819,1.5544277429580688
820,1.5180671215057373
821,1.4771391153335571
822,1.4859213829040527
823,1.5355653762817383
824,1.6645877361297607
825,1.5784049034118652
826,1.5808639526367188
827,1.580353021621704
828,1.5746574401855469
829,1.5467504262924194
830,1.607223391532898
831,1.5922836065292358
832,1.6570322513580322
833,1.6671168804168701
834,1.6199818849563599
835,1.6438407897949219
836,1.693886160850525
837,1.505894660949707
838,1.711981177330017
839,1.639115333557129
840,1.6234546899795532
841,1.6869109869003296
842,1.5833566188812256
843,1.6386420726776123
844,1.6604212522506714
845,1.6703479290008545
846,1.6356371641159058
847,1.6404370069503784
848,1.6776816844940186
849,1.5364868640899658
850,1.6058977842330933
851,1.6055327653884888
852,1.6931592226028442
853,1.5985255241394043
854,1.590280294418335
855,1.4789553880691528
856,1.5302013158798218
857,1.5031821727752686
858,1.4768500328063965
859,1.3800894021987915
860,1.4469311237335205
861,1.5365135669708252
862,1.5007168054580688
863,1.488248586654663
864,1.5854525566101074
865,1.6357237100601196
866,1.5451326370239258
867,1.6955485343933105
868,1.5621923208236694
869,1.6461454629898071
870,1.6414622068405151
871,1.6911380290985107
872,1.6911380290985107
873,1.6564974784851074
874,1.6163512468338013
875,1.5861856937408447
876,1.520908236503601
877,1.591884970664978
878,1.5488003492355347
879,1.5975795984268188
880,1.5092297792434692
881,1.5364066362380981
882,1.7432212829589844
883,1.796175479888916
884,1.5848784446716309
885,1.707418441772461
886,1.707418441772461
887,1.707418441772461
888,1.707418441772461
889,1.707418441772461
890,1.707418441772461
891,1.707418441772461
892,1.707418441772461
893,1.707418441772461
894,1.707418441772461
895,1.707418441772461
896,1.707418441772461
897,1.707418441772461
898,1.707418441772461
899,1.707418441772461
900,1.707418441772461
901,1.707418441772461
902,1.707418441772461
903,1.707418441772461
904,1.707418441772461
905,1.707418441772461
906,1.707418441772461
907,1.707418441772461
908,1.707418441772461
909,1.707418441772461
910,1.707418441772461
911,1.707418441772461
912,1.707418441772461
913,1.707418441772461
914,1.707418441772461
915,1.707418441772461
916,1.707418441772461
917,1.707418441772461
918,1.707418441772461
919,1.707418441772461
920,1.707418441772461
921,1.707418441772461
922,1.707418441772461
923,1.707418441772461
924,1.707418441772461
925,1.707418441772461
926,1.707418441772461
927,1.707418441772461
928,1.707418441772461
929,1.707418441772461
930,1.707418441772461
931,1.707418441772461
932,1.707418441772461
933,1.707418441772461
934,1.707418441772461
935,1.707418441772461
936,1.707418441772461
937,1.707418441772461
938,1.707418441772461
939,1.707418441772461
940,1.707418441772461
941,1.707418441772461
942,1.707418441772461
943,1.707418441772461
944,1.707418441772461
945,1.707418441772461
946,1.707418441772461
947,1.707418441772461
948,1.707418441772461
949,1.707418441772461
950,1.707418441772461
951,1.707418441772461
952,1.707418441772461
953,1.707418441772461
954,1.707418441772461
955,1.707418441772461
956,1.707418441772461
957,1.707418441772461
958,1.707418441772461
959,1.707418441772461
960,1.707418441772461
961,1.707418441772461
962,1.707418441772461
963,1.707418441772461
964,1.707418441772461
965,1.707418441772461
966,1.707418441772461
967,1.707418441772461
968,1.707418441772461
969,1.707418441772461
970,1.707418441772461
971,1.707418441772461
972,1.707418441772461
973,1.707418441772461
974,1.707418441772461
975,1.707418441772461
976,1.707418441772461
977,1.707418441772461
978,1.707418441772461
979,1.707418441772461
980,1.707418441772461
981,1.707418441772461
982,1.707418441772461
983,1.707418441772461
984,1.707418441772461
985,1.707418441772461
986,1.707418441772461
987,1.707418441772461
988,1.707418441772461
989,1.707418441772461
990,1.707418441772461
991,1.707418441772461
992,1.707418441772461
993,1.707418441772461
994,1.707418441772461
995,1.707418441772461
996,1.707418441772461
997,1.707418441772461
998,1.707418441772461
999,1.707418441772461
1000,1.707418441772461
1001,1.707418441772461
1002,1.707418441772461
1003,1.707418441772461
1004,1.707418441772461
1005,1.707418441772461
1006,1.707418441772461
1007,1.707418441772461
1008,1.707418441772461
1009,1.707418441772461
1010,1.707418441772461
1011,1.707418441772461
1012,1.707418441772461
1013,1.707418441772461
1014,1.707418441772461
1015,1.707418441772461
1016,1.707418441772461
1017,1.707418441772461
1018,1.707418441772461
1019,1.707418441772461
1020,1.707418441772461
1021,1.707418441772461
1022,1.707418441772461
1023,1.707418441772461
1024,1.707418441772461
1025,1.707418441772461
1026,1.707418441772461
1027,1.707418441772461
1028,1.707418441772461
1029,1.707418441772461
1030,1.707418441772461
1031,1.707418441772461
1032,1.707418441772461
1033,1.707418441772461
1034,1.707418441772461
1035,1.707418441772461
1036,1.707418441772461
1037,1.707418441772461
1038,1.707418441772461
1039,1.707418441772461
1040,1.707418441772461
1041,1.707418441772461
1042,1.707418441772461
1043,1.707418441772461
1044,1.707418441772461
1045,1.707418441772461
1046,1.707418441772461
1047,1.707418441772461
1048,1.707418441772461
1049,1.707418441772461
1050,1.707418441772461
1051,1.707418441772461
1052,1.707418441772461
1053,1.707418441772461
1054,1.707418441772461
1055,1.707418441772461
1056,1.707418441772461
1057,1.707418441772461
1058,1.707418441772461
1059,1.707418441772461
1060,1.707418441772461
1061,1.707418441772461
1062,1.707418441772461
1063,1.707418441772461
1064,1.707418441772461
1065,1.707418441772461
1066,1.707418441772461
1067,1.707418441772461
1068,1.707418441772461
1069,1.707418441772461
1070,1.707418441772461
1071,1.707418441772461
1072,1.707418441772461
1073,1.707418441772461
1074,1.707418441772461
1075,1.707418441772461
1076,1.707418441772461
1077,1.707418441772461
1078,1.707418441772461
1079,1.707418441772461
1080,1.707418441772461
1081,1.707418441772461
1082,1.707418441772461
1083,1.707418441772461
1084,1.707418441772461
1085,1.707418441772461
1086,1.707418441772461
1087,1.707418441772461
1088,1.707418441772461
1089,1.707418441772461
1090,1.707418441772461
1091,1.707418441772461
1092,1.707418441772461
1093,1.707418441772461
1094,1.707418441772461
1095,1.707418441772461
1096,1.707418441772461
1097,1.707418441772461
1098,1.707418441772461
1099,1.707418441772461
1100,1.707418441772461
1101,1.707418441772461
1102,1.707418441772461
1103,1.707418441772461
1104,1.707418441772461
1105,1.707418441772461
1106,1.707418441772461
1107,1.707418441772461
1108,1.707418441772461
1109,1.707418441772461
1110,1.707418441772461
1111,1.707418441772461
1112,1.707418441772461
1113,1.707418441772461
1114,1.707418441772461
1115,1.707418441772461
1116,1.707418441772461
1117,1.707418441772461
1118,1.707418441772461
1119,1.707418441772461
1120,1.707418441772461
1121,1.707418441772461
1122,1.707418441772461
1123,1.707418441772461
1124,1.707418441772461
1125,1.707418441772461
1126,1.707418441772461
1127,1.707418441772461
1128,1.707418441772461
1129,1.707418441772461
1130,1.707418441772461
1131,1.707418441772461
1132,1.707418441772461
1133,1.707418441772461
1134,1.707418441772461
1135,1.707418441772461
1136,1.707418441772461
1137,1.707418441772461
1138,1.707418441772461
1139,1.707418441772461
1140,1.707418441772461
1141,1.707418441772461
1142,1.707418441772461
1143,1.707418441772461
1144,1.707418441772461
1145,1.707418441772461
1146,1.707418441772461
1147,1.707418441772461
1148,1.707418441772461
1149,1.707418441772461
1150,1.707418441772461
1151,1.707418441772461
1152,1.707418441772461
1153,1.707418441772461
1154,1.707418441772461
1155,1.707418441772461
1156,1.707418441772461
1157,1.707418441772461
1158,1.707418441772461
1159,1.707418441772461
1160,1.707418441772461
1161,1.707418441772461
1162,1.707418441772461
1163,1.707418441772461
1164,1.707418441772461
1165,1.707418441772461
1166,1.707418441772461
1167,1.707418441772461
1168,1.707418441772461
1169,1.707418441772461
1170,1.707418441772461
1171,1.707418441772461
1172,1.707418441772461
1173,1.707418441772461
1174,1.707418441772461
1175,1.707418441772461
1176,1.707418441772461
1177,1.707418441772461
1178,1.707418441772461
1179,1.707418441772461
1180,1.707418441772461
1181,1.707418441772461
1182,1.707418441772461
1183,1.707418441772461
1184,1.707418441772461
1185,1.707418441772461
1186,1.707418441772461
1187,1.707418441772461
1188,1.707418441772461
1189,1.707418441772461
1190,1.707418441772461
1191,1.707418441772461
1192,1.707418441772461
1193,1.707418441772461
1194,1.707418441772461
1195,1.707418441772461
1196,1.707418441772461
1197,1.707418441772461
1198,1.707418441772461
1199,1.707418441772461
1200,1.707418441772461
1201,1.707418441772461
1202,1.707418441772461
1203,1.707418441772461
1204,1.707418441772461
1205,1.707418441772461
1206,1.707418441772461
1207,1.707418441772461
1208,1.707418441772461
1209,1.707418441772461
1210,1.707418441772461
1211,1.707418441772461
1212,1.707418441772461
1213,1.707418441772461
1214,1.707418441772461
1215,1.707418441772461
1216,1.707418441772461
1217,1.707418441772461
1218,1.707418441772461
1219,1.707418441772461
1220,1.707418441772461
1221,1.707418441772461
1222,1.707418441772461
1223,1.707418441772461
1224,1.707418441772461
1225,1.707418441772461
1226,1.707418441772461
1227,1.707418441772461
1228,1.707418441772461
1229,1.707418441772461
1230,1.707418441772461
1231,1.707418441772461
1232,1.707418441772461
1233,1.707418441772461
1234,1.707418441772461
1235,1.707418441772461
1236,1.707418441772461
1237,1.707418441772461
1238,1.707418441772461
1239,1.707418441772461
1240,1.707418441772461
1241,1.707418441772461
1242,1.707418441772461
1243,1.707418441772461
1244,1.707418441772461
1245,1.707418441772461
1246,1.707418441772461
1247,1.707418441772461
1248,1.707418441772461
1249,1.707418441772461
1250,1.707418441772461
1251,1.707418441772461
1252,1.707418441772461
1253,1.707418441772461
1254,1.707418441772461
1255,1.707418441772461
1256,1.707418441772461
1257,1.707418441772461
1258,1.707418441772461
1259,1.707418441772461
1260,1.707418441772461
1261,1.707418441772461
1262,1.707418441772461
1263,1.707418441772461
1264,1.707418441772461
1265,1.707418441772461
1266,1.707418441772461
1267,1.707418441772461
1268,1.707418441772461
1269,1.707418441772461
1270,1.707418441772461
1271,1.707418441772461
1272,1.707418441772461
1273,1.707418441772461
1274,1.707418441772461
1275,1.707418441772461
1276,1.707418441772461
1277,1.707418441772461
1278,1.707418441772461
1279,1.707418441772461
1280,1.707418441772461
1281,1.707418441772461
1282,1.707418441772461
1283,1.707418441772461
1284,1.707418441772461
1285,1.707418441772461
1286,1.707418441772461
1287,1.707418441772461
1288,1.707418441772461
1289,1.707418441772461
1290,1.707418441772461
1291,1.707418441772461
1292,1.707418441772461
1293,1.707418441772461
1294,1.707418441772461
1295,1.707418441772461
1296,1.707418441772461
1297,1.707418441772461
1298,1.707418441772461
